,国名,date,value,types
5897,アジア計,2014-03-01,823804.0,date
5898,韓国,2014-03-01,192078.0,date
5899,中国,2014-03-01,184064.0,date
5900,台湾,2014-03-01,208610.0,date
5901,香港,2014-03-01,64482.0,date
5902,タイ,2014-03-01,71122.0,date
5903,シンガポール,2014-03-01,16378.0,date
5904,マレーシア,2014-03-01,23372.0,date
5905,インドネシア,2014-03-01,14302.0,date
5906,フィリピン,2014-03-01,12709.0,date
5907,ベトナム,2014-03-01,11145.0,date
5908,インド,2014-03-01,6892.0,date
5909,イスラエル,2014-03-01,2812.0,date
5910,トルコ,2014-03-01,1043.0,date
5911,ヨーロッパ計,2014-03-01,94334.0,date
5912,英国,2014-03-01,20029.0,date
5913,フランス,2014-03-01,15788.0,date
5914,ドイツ,2014-03-01,13752.0,date
5915,イタリア,2014-03-01,6541.0,date
5916,ロシア,2014-03-01,6426.0,date
5917,スペイン,2014-03-01,3636.0,date
5918,スウェーデン,2014-03-01,4097.0,date
5919,オランダ,2014-03-01,3548.0,date
5920,スイス,2014-03-01,2763.0,date
5921,ベルギー,2014-03-01,1673.0,date
5922,フィンランド,2014-03-01,2289.0,date
5923,ポーランド,2014-03-01,1789.0,date
5924,デンマーク,2014-03-01,1701.0,date
5925,ノルウェー,2014-03-01,1430.0,date
5926,オーストリア,2014-03-01,1261.0,date
5927,ポルトガル,2014-03-01,1090.0,date
5928,アイルランド,2014-03-01,1028.0,date
5929,アフリカ計,2014-03-01,2578.0,date
5930,北アメリカ計,2014-03-01,100043.0,date
5931,米国,2014-03-01,80929.0,date
5932,カナダ,2014-03-01,16079.0,date
5933,メキシコ,2014-03-01,2461.0,date
5934,南アメリカ計,2014-03-01,5489.0,date
5935,ブラジル,2014-03-01,3045.0,date
5936,オセアニア計,2014-03-01,24242.0,date
5937,豪州,2014-03-01,21334.0,date
5938,ニュージーランド,2014-03-01,2661.0,date
5939,無国籍・その他,2014-03-01,69.0,date
5940,総数,2014-04-01,1231471.0,date
5941,アジア計,2014-04-01,959222.0,date
5942,韓国,2014-04-01,193998.0,date
5943,中国,2014-04-01,190558.0,date
5944,台湾,2014-04-01,257894.0,date
5945,香港,2014-04-01,79357.0,date
5946,タイ,2014-04-01,99396.0,date
5947,シンガポール,2014-04-01,18662.0,date
5948,マレーシア,2014-04-01,25166.0,date
5949,インドネシア,2014-04-01,16946.0,date
5950,フィリピン,2014-04-01,29721.0,date
5951,ベトナム,2014-04-01,17889.0,date
5952,インド,2014-04-01,7440.0,date
5953,イスラエル,2014-04-01,3469.0,date
5954,トルコ,2014-04-01,1681.0,date
5955,ヨーロッパ計,2014-04-01,120433.0,date
5956,英国,2014-04-01,23588.0,date
5957,フランス,2014-04-01,22166.0,date
5958,ドイツ,2014-04-01,15218.0,date
5959,イタリア,2014-04-01,9467.0,date
5960,ロシア,2014-04-01,6807.0,date
5961,スペイン,2014-04-01,6056.0,date
5962,スウェーデン,2014-04-01,5280.0,date
5963,オランダ,2014-04-01,3914.0,date
5964,スイス,2014-04-01,4514.0,date
5965,ベルギー,2014-04-01,2320.0,date
5966,フィンランド,2014-04-01,2104.0,date
5967,ポーランド,2014-04-01,2394.0,date
5968,デンマーク,2014-04-01,2336.0,date
5969,ノルウェー,2014-04-01,2400.0,date
5970,オーストリア,2014-04-01,1784.0,date
5971,ポルトガル,2014-04-01,1535.0,date
5972,アイルランド,2014-04-01,1285.0,date
5973,アフリカ計,2014-04-01,2697.0,date
5974,北アメリカ計,2014-04-01,107388.0,date
5975,米国,2014-04-01,85298.0,date
5976,カナダ,2014-04-01,17782.0,date
5977,メキシコ,2014-04-01,3582.0,date
5978,南アメリカ計,2014-04-01,6959.0,date
5979,ブラジル,2014-04-01,4131.0,date
5980,オセアニア計,2014-04-01,34696.0,date
5981,豪州,2014-04-01,30174.0,date
5982,ニュージーランド,2014-04-01,4329.0,date
5983,無国籍・その他,2014-04-01,76.0,date
5984,総数,2014-05-01,1097211.0,date
5985,アジア計,2014-05-01,884969.0,date
5986,韓国,2014-05-01,195263.0,date
5987,中国,2014-05-01,165784.0,date
5988,台湾,2014-05-01,281997.0,date
5989,香港,2014-05-01,70804.0,date
5990,タイ,2014-05-01,62254.0,date
5991,シンガポール,2014-05-01,18256.0,date
5992,マレーシア,2014-05-01,22607.0,date
5993,インドネシア,2014-05-01,14765.0,date
5994,フィリピン,2014-05-01,19313.0,date
5995,ベトナム,2014-05-01,7897.0,date
5996,インド,2014-05-01,9850.0,date
5997,イスラエル,2014-05-01,1549.0,date
5998,トルコ,2014-05-01,1107.0,date
5999,ヨーロッパ計,2014-05-01,83160.0,date
6000,英国,2014-05-01,16846.0,date
6001,フランス,2014-05-01,14879.0,date
6002,ドイツ,2014-05-01,12101.0,date
6003,イタリア,2014-05-01,5887.0,date
6004,ロシア,2014-05-01,5041.0,date
6005,スペイン,2014-05-01,4407.0,date
6006,スウェーデン,2014-05-01,2942.0,date
6007,オランダ,2014-05-01,3370.0,date
6008,スイス,2014-05-01,2673.0,date
6009,ベルギー,2014-05-01,1642.0,date
6010,フィンランド,2014-05-01,1698.0,date
6011,ポーランド,2014-05-01,1654.0,date
6012,デンマーク,2014-05-01,1166.0,date
6013,ノルウェー,2014-05-01,825.0,date
6014,オーストリア,2014-05-01,1196.0,date
6015,ポルトガル,2014-05-01,1061.0,date
6016,アイルランド,2014-05-01,1059.0,date
6017,アフリカ計,2014-05-01,2436.0,date
6018,北アメリカ計,2014-05-01,99419.0,date
6019,米国,2014-05-01,80373.0,date
6020,カナダ,2014-05-01,15951.0,date
6021,メキシコ,2014-05-01,2532.0,date
6022,南アメリカ計,2014-05-01,5175.0,date
6023,ブラジル,2014-05-01,2922.0,date
6024,オセアニア計,2014-05-01,21993.0,date
6025,豪州,2014-05-01,18547.0,date
6026,ニュージーランド,2014-05-01,3180.0,date
6027,無国籍・その他,2014-05-01,59.0,date
6028,総数,2014-06-01,1055273.0,date
6029,アジア計,2014-06-01,850145.0,date
6030,韓国,2014-06-01,207588.0,date
6031,中国,2014-06-01,173046.0,date
6032,台湾,2014-06-01,254274.0,date
6033,香港,2014-06-01,78129.0,date
6034,タイ,2014-06-01,36323.0,date
6035,シンガポール,2014-06-01,23298.0,date
6036,マレーシア,2014-06-01,17029.0,date
6037,インドネシア,2014-06-01,15658.0,date
6038,フィリピン,2014-06-01,13424.0,date
6039,ベトナム,2014-06-01,8513.0,date
6040,インド,2014-06-01,7420.0,date
6041,イスラエル,2014-06-01,794.0,date
6042,トルコ,2014-06-01,1223.0,date
6043,ヨーロッパ計,2014-06-01,70679.0,date
6044,英国,2014-06-01,15019.0,date
6045,フランス,2014-06-01,11512.0,date
6046,ドイツ,2014-06-01,9427.0,date
6047,イタリア,2014-06-01,4968.0,date
6048,ロシア,2014-06-01,4999.0,date
6049,スペイン,2014-06-01,3470.0,date
6050,スウェーデン,2014-06-01,3041.0,date
6051,オランダ,2014-06-01,2626.0,date
6052,スイス,2014-06-01,1916.0,date
6053,ベルギー,2014-06-01,1254.0,date
6054,フィンランド,2014-06-01,1548.0,date
6055,ポーランド,2014-06-01,1091.0,date
6056,デンマーク,2014-06-01,1265.0,date
6057,ノルウェー,2014-06-01,1301.0,date
6058,オーストリア,2014-06-01,938.0,date
6059,ポルトガル,2014-06-01,1130.0,date
6060,アイルランド,2014-06-01,952.0,date
6061,アフリカ計,2014-06-01,2175.0,date
6062,北アメリカ計,2014-06-01,103636.0,date
6063,米国,2014-06-01,87870.0,date
6064,カナダ,2014-06-01,12722.0,date
6065,メキシコ,2014-06-01,2512.0,date
6066,南アメリカ計,2014-06-01,3913.0,date
6067,ブラジル,2014-06-01,2206.0,date
6068,オセアニア計,2014-06-01,24675.0,date
6069,豪州,2014-06-01,21081.0,date
6070,ニュージーランド,2014-06-01,3230.0,date
6071,無国籍・その他,2014-06-01,50.0,date
6072,総数,2014-07-01,1270048.0,date
6073,アジア計,2014-07-01,1036531.0,date
6074,韓国,2014-07-01,250741.0,date
6075,中国,2014-07-01,281309.0,date
6076,台湾,2014-07-01,279316.0,date
6077,香港,2014-07-01,91224.0,date
6078,タイ,2014-07-01,42891.0,date
6079,シンガポール,2014-07-01,13047.0,date
6080,マレーシア,2014-07-01,16249.0,date
6081,インドネシア,2014-07-01,16791.0,date
6082,フィリピン,2014-07-01,11033.0,date
6083,ベトナム,2014-07-01,10973.0,date
6084,インド,2014-07-01,7239.0,date
6085,イスラエル,2014-07-01,1026.0,date
6086,トルコ,2014-07-01,1151.0,date
6087,ヨーロッパ計,2014-07-01,99853.0,date
6088,英国,2014-07-01,19625.0,date
6089,フランス,2014-07-01,18646.0,date
6090,ドイツ,2014-07-01,11653.0,date
6091,イタリア,2014-07-01,6921.0,date
6092,ロシア,2014-07-01,5809.0,date
6093,スペイン,2014-07-01,7331.0,date
6094,スウェーデン,2014-07-01,3238.0,date
6095,オランダ,2014-07-01,4535.0,date
6096,スイス,2014-07-01,3954.0,date
6097,ベルギー,2014-07-01,2135.0,date
6098,フィンランド,2014-07-01,1491.0,date
6099,ポーランド,2014-07-01,1852.0,date
6100,デンマーク,2014-07-01,2092.0,date
6101,ノルウェー,2014-07-01,1787.0,date
6102,オーストリア,2014-07-01,1420.0,date
6103,ポルトガル,2014-07-01,1285.0,date
6104,アイルランド,2014-07-01,1122.0,date
6105,アフリカ計,2014-07-01,2092.0,date
6106,北アメリカ計,2014-07-01,102832.0,date
6107,米国,2014-07-01,82937.0,date
6108,カナダ,2014-07-01,15763.0,date
6109,メキシコ,2014-07-01,3537.0,date
6110,南アメリカ計,2014-07-01,4517.0,date
6111,ブラジル,2014-07-01,2595.0,date
6112,オセアニア計,2014-07-01,24165.0,date
6113,豪州,2014-07-01,20086.0,date
6114,ニュージーランド,2014-07-01,3778.0,date
6115,無国籍・その他,2014-07-01,58.0,date
6116,総数,2014-08-01,1109569.0,date
6117,アジア計,2014-08-01,913800.0,date
6118,韓国,2014-08-01,251428.0,date
6119,中国,2014-08-01,253802.0,date
6120,台湾,2014-08-01,229871.0,date
6121,香港,2014-08-01,74961.0,date
6122,タイ,2014-08-01,29355.0,date
6123,シンガポール,2014-08-01,8256.0,date
6124,マレーシア,2014-08-01,9938.0,date
6125,インドネシア,2014-08-01,8454.0,date
6126,フィリピン,2014-08-01,11517.0,date
6127,ベトナム,2014-08-01,9523.0,date
6128,インド,2014-08-01,7042.0,date
6129,イスラエル,2014-08-01,991.0,date
6130,トルコ,2014-08-01,1247.0,date
6131,ヨーロッパ計,2014-08-01,92448.0,date
6132,英国,2014-08-01,15811.0,date
6133,フランス,2014-08-01,17533.0,date
6134,ドイツ,2014-08-01,10715.0,date
6135,イタリア,2014-08-01,10664.0,date
6136,ロシア,2014-08-01,5349.0,date
6137,スペイン,2014-08-01,10598.0,date
6138,スウェーデン,2014-08-01,2236.0,date
6139,オランダ,2014-08-01,3052.0,date
6140,スイス,2014-08-01,2237.0,date
6141,ベルギー,2014-08-01,1383.0,date
6142,フィンランド,2014-08-01,1025.0,date
6143,ポーランド,2014-08-01,1555.0,date
6144,デンマーク,2014-08-01,989.0,date
6145,ノルウェー,2014-08-01,762.0,date
6146,オーストリア,2014-08-01,1271.0,date
6147,ポルトガル,2014-08-01,1715.0,date
6148,アイルランド,2014-08-01,944.0,date
6149,アフリカ計,2014-08-01,2295.0,date
6150,北アメリカ計,2014-08-01,80848.0,date
6151,米国,2014-08-01,63883.0,date
6152,カナダ,2014-08-01,14214.0,date
6153,メキシコ,2014-08-01,2091.0,date
6154,南アメリカ計,2014-08-01,3939.0,date
6155,ブラジル,2014-08-01,2128.0,date
6156,オセアニア計,2014-08-01,16199.0,date
6157,豪州,2014-08-01,13089.0,date
6158,ニュージーランド,2014-08-01,2864.0,date
6159,無国籍・その他,2014-08-01,40.0,date
6160,総数,2014-09-01,1099102.0,date
6161,アジア計,2014-09-01,875877.0,date
6162,韓国,2014-09-01,217689.0,date
6163,中国,2014-09-01,246105.0,date
6164,台湾,2014-09-01,220797.0,date
6165,香港,2014-09-01,69872.0,date
6166,タイ,2014-09-01,31058.0,date
6167,シンガポール,2014-09-01,14132.0,date
6168,マレーシア,2014-09-01,16083.0,date
6169,インドネシア,2014-09-01,10834.0,date
6170,フィリピン,2014-09-01,12663.0,date
6171,ベトナム,2014-09-01,10665.0,date
6172,インド,2014-09-01,7640.0,date
6173,イスラエル,2014-09-01,1691.0,date
6174,トルコ,2014-09-01,1153.0,date
6175,ヨーロッパ計,2014-09-01,91933.0,date
6176,英国,2014-09-01,20654.0,date
6177,フランス,2014-09-01,13603.0,date
6178,ドイツ,2014-09-01,12720.0,date
6179,イタリア,2014-09-01,7032.0,date
6180,ロシア,2014-09-01,5038.0,date
6181,スペイン,2014-09-01,6649.0,date
6182,スウェーデン,2014-09-01,2987.0,date
6183,オランダ,2014-09-01,3532.0,date
6184,スイス,2014-09-01,3050.0,date
6185,ベルギー,2014-09-01,1718.0,date
6186,フィンランド,2014-09-01,1360.0,date
6187,ポーランド,2014-09-01,1790.0,date
6188,デンマーク,2014-09-01,1302.0,date
6189,ノルウェー,2014-09-01,1286.0,date
6190,オーストリア,2014-09-01,1534.0,date
6191,ポルトガル,2014-09-01,1143.0,date
6192,アイルランド,2014-09-01,1126.0,date
6193,アフリカ計,2014-09-01,2740.0,date
6194,北アメリカ計,2014-09-01,87602.0,date
6195,米国,2014-09-01,69301.0,date
6196,カナダ,2014-09-01,14531.0,date
6197,メキシコ,2014-09-01,2954.0,date
6198,南アメリカ計,2014-09-01,5455.0,date
6199,ブラジル,2014-09-01,3069.0,date
6200,オセアニア計,2014-09-01,35444.0,date
6201,豪州,2014-09-01,30631.0,date
6202,ニュージーランド,2014-09-01,4477.0,date
6203,無国籍・その他,2014-09-01,51.0,date
6204,総数,2014-10-01,1271705.0,date
6205,アジア計,2014-10-01,1011094.0,date
6206,韓国,2014-10-01,249577.0,date
6207,中国,2014-10-01,223214.0,date
6208,台湾,2014-10-01,260398.0,date
6209,香港,2014-10-01,77347.0,date
6210,タイ,2014-10-01,79388.0,date
6211,シンガポール,2014-10-01,20145.0,date
6212,マレーシア,2014-10-01,24020.0,date
6213,インドネシア,2014-10-01,12182.0,date
6214,フィリピン,2014-10-01,19426.0,date
6215,ベトナム,2014-10-01,15222.0,date
6216,インド,2014-10-01,8203.0,date
6217,イスラエル,2014-10-01,3168.0,date
6218,トルコ,2014-10-01,1788.0,date
6219,ヨーロッパ計,2014-10-01,118552.0,date
6220,英国,2014-10-01,24299.0,date
6221,フランス,2014-10-01,20172.0,date
6222,ドイツ,2014-10-01,16469.0,date
6223,イタリア,2014-10-01,8860.0,date
6224,ロシア,2014-10-01,6791.0,date
6225,スペイン,2014-10-01,6780.0,date
6226,スウェーデン,2014-10-01,4634.0,date
6227,オランダ,2014-10-01,4824.0,date
6228,スイス,2014-10-01,4327.0,date
6229,ベルギー,2014-10-01,2135.0,date
6230,フィンランド,2014-10-01,2128.0,date
6231,ポーランド,2014-10-01,2102.0,date
6232,デンマーク,2014-10-01,2263.0,date
6233,ノルウェー,2014-10-01,1398.0,date
6234,オーストリア,2014-10-01,1661.0,date
6235,ポルトガル,2014-10-01,1495.0,date
6236,アイルランド,2014-10-01,1268.0,date
6237,アフリカ計,2014-10-01,3488.0,date
6238,北アメリカ計,2014-10-01,104152.0,date
6239,米国,2014-10-01,82512.0,date
6240,カナダ,2014-10-01,17675.0,date
6241,メキシコ,2014-10-01,3206.0,date
6242,南アメリカ計,2014-10-01,6517.0,date
6243,ブラジル,2014-10-01,3638.0,date
6244,オセアニア計,2014-10-01,27840.0,date
6245,豪州,2014-10-01,23994.0,date
6246,ニュージーランド,2014-10-01,3537.0,date
6247,無国籍・その他,2014-10-01,62.0,date
6248,総数,2014-11-01,1168427.0,date
6249,アジア計,2014-11-01,955394.0,date
6250,韓国,2014-11-01,239029.0,date
6251,中国,2014-11-01,207462.0,date
6252,台湾,2014-11-01,236520.0,date
6253,香港,2014-11-01,85251.0,date
6254,タイ,2014-11-01,68024.0,date
6255,シンガポール,2014-11-01,26694.0,date
6256,マレーシア,2014-11-01,27682.0,date
6257,インドネシア,2014-11-01,11433.0,date
6258,フィリピン,2014-11-01,15950.0,date
6259,ベトナム,2014-11-01,10370.0,date
6260,インド,2014-11-01,8325.0,date
6261,イスラエル,2014-11-01,1554.0,date
6262,トルコ,2014-11-01,1325.0,date
6263,ヨーロッパ計,2014-11-01,87717.0,date
6264,英国,2014-11-01,18470.0,date
6265,フランス,2014-11-01,13280.0,date
6266,ドイツ,2014-11-01,12945.0,date
6267,イタリア,2014-11-01,6323.0,date
6268,ロシア,2014-11-01,6185.0,date
6269,スペイン,2014-11-01,4162.0,date
6270,スウェーデン,2014-11-01,3579.0,date
6271,オランダ,2014-11-01,3469.0,date
6272,スイス,2014-11-01,2447.0,date
6273,ベルギー,2014-11-01,1597.0,date
6274,フィンランド,2014-11-01,1556.0,date
6275,ポーランド,2014-11-01,1450.0,date
6276,デンマーク,2014-11-01,1555.0,date
6277,ノルウェー,2014-11-01,1186.0,date
6278,オーストリア,2014-11-01,1398.0,date
6279,ポルトガル,2014-11-01,1164.0,date
6280,アイルランド,2014-11-01,1037.0,date
6281,アフリカ計,2014-11-01,2777.0,date
6282,北アメリカ計,2014-11-01,92743.0,date
6283,米国,2014-11-01,73243.0,date
6284,カナダ,2014-11-01,16184.0,date
6285,メキシコ,2014-11-01,2617.0,date
6286,南アメリカ計,2014-11-01,4251.0,date
6287,ブラジル,2014-11-01,2309.0,date
6288,オセアニア計,2014-11-01,25485.0,date
6289,豪州,2014-11-01,22155.0,date
6290,ニュージーランド,2014-11-01,3077.0,date
6291,無国籍・その他,2014-11-01,60.0,date
6292,総数,2014-12-01,1236073.0,date
6293,アジア計,2014-12-01,1019455.0,date
6294,韓国,2014-12-01,270903.0,date
6295,中国,2014-12-01,189973.0,date
6296,台湾,2014-12-01,211986.0,date
6297,香港,2014-12-01,106236.0,date
6298,タイ,2014-12-01,76264.0,date
6299,シンガポール,2014-12-01,47836.0,date
6300,マレーシア,2014-12-01,39305.0,date
6301,インドネシア,2014-12-01,23718.0,date
6302,フィリピン,2014-12-01,21793.0,date
6303,ベトナム,2014-12-01,7943.0,date
6304,インド,2014-12-01,6047.0,date
6305,イスラエル,2014-12-01,607.0,date
6306,トルコ,2014-12-01,928.0,date
6307,ヨーロッパ計,2014-12-01,74130.0,date
6308,英国,2014-12-01,16912.0,date
6309,フランス,2014-12-01,12977.0,date
6310,ドイツ,2014-12-01,8935.0,date
6311,イタリア,2014-12-01,6788.0,date
6312,ロシア,2014-12-01,3924.0,date
6313,スペイン,2014-12-01,3337.0,date
6314,スウェーデン,2014-12-01,3310.0,date
6315,オランダ,2014-12-01,2729.0,date
6316,スイス,2014-12-01,2258.0,date
6317,ベルギー,2014-12-01,1159.0,date
6318,フィンランド,2014-12-01,1712.0,date
6319,ポーランド,2014-12-01,779.0,date
6320,デンマーク,2014-12-01,996.0,date
6321,ノルウェー,2014-12-01,950.0,date
6322,オーストリア,2014-12-01,1140.0,date
6323,ポルトガル,2014-12-01,1407.0,date
6324,アイルランド,2014-12-01,1026.0,date
6325,アフリカ計,2014-12-01,1784.0,date
6326,北アメリカ計,2014-12-01,93950.0,date
6327,米国,2014-12-01,73539.0,date
6328,カナダ,2014-12-01,17692.0,date
6329,メキシコ,2014-12-01,2255.0,date
6330,南アメリカ計,2014-12-01,4587.0,date
6331,ブラジル,2014-12-01,3065.0,date
6332,オセアニア計,2014-12-01,42105.0,date
6333,豪州,2014-12-01,37609.0,date
6334,ニュージーランド,2014-12-01,4319.0,date
6335,無国籍・その他,2014-12-01,62.0,date
6336,総数,2015-01-01,1218393.0,date
6337,アジア計,2015-01-01,1018348.0,date
6338,韓国,2015-01-01,358093.0,date
6339,中国,2015-01-01,226214.0,date
6340,台湾,2015-01-01,217035.0,date
